rep	gen	x	y	Nf	Nm	W	Wstd	Homoz	Hstd	DelMut	DelMutSd
7	110	0	1	9	6	0.375543	0.0536747	0.6396	0.0942032	64.2667	8.20135
7	110	1	0	8	9	0.324785	0.0904089	0.584353	0.219963	76.6471	10.5381
7	110	1	1	9	7	0.415018	0.0621711	0.682	0.0297909	61.4375	6.26467
7	120	0	0	11	13	0.357754	0.0514257	0.727083	0.0235866	60.1667	7.34091
7	120	0	1	13	5	0.301273	0.0442717	0.653556	0.0767552	76.2778	7.225
7	120	1	0	8	15	0.330072	0.0370338	0.715043	0.0181766	75.6087	4.94965
7	120	1	1	11	11	0.287713	0.0488707	0.775636	0.0254461	62.9091	4.52176
7	130	0	0	7	11	0.370747	0.0577443	0.595556	0.155327	66.2778	7.14769
7	130	0	1	15	13	0.393261	0.0768445	0.528286	0.0362322	78.6786	7.05617
7	130	1	0	10	10	0.357924	0.0624164	0.5406	0.0554079	73.4	7.81281
7	130	1	1	10	12	0.381085	0.0408555	0.571636	0.0626263	74.9091	8.36067
7	140	0	0	5	18	0.315313	0.0496544	0.667043	0.0704911	65.8261	9.05371
7	140	0	1	8	4	0.354957	0.0453036	0.620333	0.046782	78.4167	5.93659
7	140	1	0	7	13	0.335157	0.0407747	0.6205	0.0969781	73.7	10.2767
7	140	1	1	10	9	0.305559	0.0601061	0.639789	0.0376348	74.5789	8.85744
7	150	0	0	12	13	0.351089	0.0573213	0.598	0.022698	72.6	5.64269
7	150	0	1	8	7	0.402855	0.0576334	0.6364	0.0536915	79.2	5.70614
7	150	1	0	10	9	0.306249	0.0366481	0.627474	0.0340269	80.5789	5.56602
7	150	1	1	9	13	0.375294	0.0432871	0.667091	0.0217818	70.0909	5.52605
7	160	0	0	9	12	0.352397	0.0582325	0.662571	0.0314606	77.381	6.72222
7	160	0	1	13	10	0.450115	0.0716655	0.664783	0.0542001	73.5217	7.18616
7	160	1	0	12	9	0.377317	0.0560759	0.614762	0.0307771	79.2381	6.1714
7	160	1	1	6	14	0.347448	0.0639577	0.6715	0.0465054	71.2	9.55824
7	170	0	0	13	9	0.37246	0.0828778	0.693273	0.0355913	80.5	6.60406
7	170	0	1	15	8	0.466083	0.0527749	0.703304	0.0169666	69.4783	4.91554
7	170	1	0	11	3	0.360015	0.04456	0.732571	0.0937853	71.1429	7.38587
7	170	1	1	13	8	0.288516	0.0578103	0.745524	0.0542794	78.8095	6.41886
7	180	0	0	9	11	0.310605	0.0322733	0.7306	0.0215601	81.4	6.43739
7	180	0	1	11	8	0.450014	0.0671711	0.777895	0.0299014	66.0526	7.51471
7	180	1	0	10	11	0.321182	0.0619034	0.781333	0.0369315	69.619	7.97303
7	180	1	1	11	11	0.339023	0.0596214	0.745364	0.0223882	77.4545	6.54167
7	190	0	0	13	6	0.314142	0.0408689	0.716737	0.0257944	88	5.30144
7	190	0	1	13	8	0.352114	0.0723812	0.750571	0.0650952	80.6667	9.77038
7	190	1	0	6	6	0.28459	0.0407182	0.785833	0.026614	78.3333	5.35931
7	190	1	1	7	8	0.365255	0.0639301	0.6652	0.0851878	86.1333	10.7509
7	200	0	0	9	11	0.312552	0.0600045	0.7644	0.0802411	78.8	6.76461
7	200	0	1	14	7	0.376401	0.0460172	0.838381	0.024647	71.8571	3.74529
7	200	1	0	11	10	0.336025	0.0483038	0.766286	0.0314978	77.2381	5.72301
7	200	1	1	5	13	0.214465	0.0356647	0.776667	0.032311	84.7778	10.4486
7	210	0	0	9	9	0.303768	0.0301747	0.785556	0.0179327	77.2222	5.03935
7	210	0	1	9	10	0.330009	0.0290508	0.874842	0.0154145	78.8421	5.00803
7	210	1	0	10	9	0.283169	0.0389889	0.757263	0.0290351	81.4737	4.72806
7	210	1	1	9	9	0.277057	0.0546824	0.749111	0.0222233	87.6667	8.60878
7	220	0	0	7	10	0.274056	0.0297506	0.806941	0.0452346	82.1765	8.6176
7	220	0	1	10	11	0.293343	0.0263765	0.735429	0.0403374	97.9048	8.86354
7	220	1	0	7	8	0.280166	0.0280368	0.805733	0.0302687	80.4667	7.21911
7	220	1	1	9	11	0.289397	0.0443295	0.8292	0.0240117	73.9	5.45802
7	230	0	0	9	8	0.272276	0.0339404	0.817176	0.0253731	84.3529	4.26947
7	230	0	1	6	8	0.255506	0.0611873	0.769714	0.0463456	97.5714	9.24055
7	230	1	0	13	5	0.297959	0.0525611	0.784444	0.0261411	87.7778	6.45975
7	230	1	1	11	9	0.308007	0.0387568	0.8816	0.02372	68.05	4.64193
7	240	0	0	14	4	0.29008	0.0351524	0.804	0.0384592	90.2778	7.27099
7	240	0	1	9	7	0.174999	0.0220893	0.803375	0.0211981	101.938	7.38638
7	240	1	0	8	12	0.271493	0.0407193	0.818	0.0324715	92.25	5.99896
7	240	1	1	5	13	0.350648	0.0577733	0.843222	0.0140497	72.8889	2.82624
7	250	0	0	12	3	0.22017	0.0425817	0.8232	0.051525	99.7333	6.96148
7	250	1	0	2	12	0.219482	0.0366402	0.782143	0.0381011	97.2857	5.27025
7	250	1	1	7	14	0.295743	0.0516846	0.910095	0.0132733	71.381	3.92157
7	260	0	0	11	8	0.253656	0.0386474	0.858632	0.0327353	86.3684	7.24903
7	260	1	0	6	15	0.183085	0.0247416	0.841048	0.0103394	95.7143	4.62027
7	260	1	1	16	9	0.27288	0.0466946	0.91872	0.0119047	69.96	3.09167
7	270	0	0	7	10	0.224493	0.0392306	0.886235	0.0169134	90.3529	4.5754
7	270	1	0	5	3	0.226629	0.0184123	0.813	0.0938829	99.625	17.6984
7	270	1	1	13	8	0.263442	0.0201095	0.937905	0.00943098	74.1905	2.87218
7	280	1	0	15	6	0.200204	0.0356647	0.882095	0.0146252	96.8095	4.63546
7	280	1	1	7	9	0.197055	0.0313259	0.94575	0.00818153	82.375	5.59994
7	290	1	0	5	2	0.164692	0.00608651	0.912857	0.0116549	92.4286	2.12852
7	290	1	1	2	2	0.216491	0.0120597	0.951	0.0107238	78	2.73861
7	300	1	0	1	2	0.130251	0.0100628	0.964667	0.00339935	90.6667	5.4365
8	0	0	0	5	9	0.986341	0.0167344	0	0	0.642857	0.811273
8	0	0	1	8	12	0.987492	0.0192002	0	0	1.15	1.06184
8	0	1	0	3	12	0.991372	0.0163808	0	0	0.666667	0.788811
8	0	1	1	13	8	0.989002	0.011815	0	0	0.952381	0.898474
8	10	0	0	9	10	0.785211	0.0828022	0.340211	0.0803044	10.6316	2.79493
8	10	0	1	12	9	0.910645	0.04524	0.25219	0.0657873	7.47619	2.87218
8	10	1	0	10	12	0.865311	0.0368272	0.349182	0.0755818	10.0909	1.75575
8	10	1	1	11	6	0.832387	0.0825521	0.283176	0.0642387	10.7647	3.35243
8	20	0	0	10	8	0.791242	0.056947	0.304	0.0955755	15.3889	3.38524
8	20	0	1	6	17	0.794774	0.0512345	0.323652	0.0469696	16.7391	2.60797
8	20	1	0	6	9	0.842607	0.0501894	0.456667	0.0524324	14.8	2.87981
8	20	1	1	6	6	0.751109	0.0545967	0.506667	0.0586364	14.4167	3.75185
8	30	0	0	8	6	0.598103	0.086088	0.371143	0.0586842	28.2857	2.54751
8	30	0	1	5	11	0.694365	0.0727254	0.471375	0.036522	21.4375	3.53498
8	30	1	0	12	13	0.790658	0.0534438	0.62688	0.0314761	22.6	2.69815
8	30	1	1	13	10	0.747338	0.0680574	0.405739	0.0685154	20.2174	4.13844
8	40	0	0	18	10	0.598072	0.0615442	0.583286	0.0377481	24.9643	3.75578
8	40	0	1	10	12	0.561615	0.0792509	0.644909	0.0389486	28.6818	4.39407
8	40	1	0	9	6	0.694557	0.0690831	0.745067	0.0208342	28.9333	3.12979
8	40	1	1	5	7	0.672806	0.0462971	0.601833	0.0251457	19.75	2.71186
8	50	0	0	13	11	0.494064	0.0855062	0.694	0.028243	31.5833	3.78502
8	50	0	1	11	11	0.557717	0.0419188	0.627545	0.046409	31.9091	3.95324
8	50	1	0	6	12	0.564846	0.0521544	0.813889	0.0211395	34.3333	2.68742
8	50	1	1	8	7	0.535312	0.0425743	0.7288	0.0226957	23.5333	2.44586
8	60	0	0	8	13	0.463941	0.082824	0.703238	0.197039	37.5714	6.51424
8	60	0	1	8	13	0.547817	0.0686964	0.725619	0.0292875	38.381	3.60524
8	60	1	0	8	8	0.593319	0.0436519	0.865	0.0188812	34.5	3.98434
8	60	1	1	10	7	0.530651	0.0460236	0.850706	0.0174483	29.6471	4.08644
8	70	0	0	12	9	0.412326	0.05832	0.828476	0.0172809	38.2381	3.40734
8	70	0	1	9	15	0.521289	0.0744749	0.797167	0.026356	36.25	3.67707
8	70	1	0	12	8	0.55631	0.0448349	0.8912	0.0148243	36.3	4.72335
8	70	1	1	7	13	0.48116	0.050314	0.8792	0.0155358	34.2	2.80357
8	80	0	0	11	10	0.449748	0.0827611	0.47619	0.137702	47.8571	5.98638
8	80	0	1	10	8	0.525375	0.0742629	0.649889	0.0755909	39.7778	2.93552
8	80	1	0	8	10	0.547671	0.0572214	0.718889	0.0368554	37.7222	4.69995
8	80	1	1	7	9	0.430222	0.0411866	0.908375	0.0123737	35	5.02494
8	90	0	0	11	5	0.339593	0.0423714	0.5645	0.0780465	51.9375	4.98082
8	90	0	1	4	11	0.453725	0.055022	0.652667	0.049755	41.7333	5.17
8	90	1	0	7	11	0.486515	0.0551773	0.715333	0.110016	41.4444	5.58989
8	90	1	1	11	11	0.386439	0.0518724	0.926	0.0124608	39.2727	3.59522
8	100	0	0	9	13	0.352729	0.066196	0.722182	0.0222458	53.5909	4.21749
8	100	0	1	11	11	0.375907	0.0493663	0.594182	0.149989	53.9545	6.5953
8	100	1	0	10	11	0.433492	0.0495323	0.710762	0.0312865	48	3.98808
8	100	1	1	11	13	0.457568	0.0537503	0.750333	0.0187676	46.6667	3.55512
8	110	0	0	12	9	0.36654	0.0782181	0.62181	0.0578468	58.7619	5.3799
8	110	0	1	9	5	0.399043	0.0463132	0.539143	0.0720346	58	6.22208
8	110	1	0	8	11	0.415802	0.0537058	0.549368	0.0802261	55.2632	6.79661
8	110	1	1	7	16	0.410587	0.0541486	0.807304	0.0732752	51.3478	4.39969
8	120	0	0	4	12	0.363378	0.0441731	0.51625	0.0528246	65.5625	8.16217
8	120	0	1	12	13	0.406901	0.0506771	0.52768	0.0715825	60.76	6.33896
8	120	1	0	13	8	0.410254	0.0589291	0.645238	0.0794684	57.8095	4.90499
8	120	1	1	12	7	0.415026	0.0559259	0.834211	0.0233409	49.7895	3.81933
8	130	0	0	7	6	0.364354	0.0472757	0.604462	0.0340331	65.4615	6.05888
8	130	0	1	8	13	0.356344	0.0793003	0.625333	0.0407002	65.7619	5.36217
8	130	1	0	10	7	0.42584	0.0493282	0.605765	0.0626621	63.3529	9.10036
8	130	1	1	8	9	0.376094	0.0368998	0.879059	0.0195372	50.4118	3.43098
8	140	0	0	12	10	0.389175	0.0533926	0.646364	0.0272673	63.9091	3.99897
8	140	0	1	14	8	0.355347	0.0510095	0.678727	0.045088	72.2273	4.55204
8	140	1	0	5	15	0.381459	0.0427509	0.737	0.0274918	63.2	5.46443
8	140	1	1	7	10	0.346868	0.0430817	0.894353	0.0138604	51.4706	3.89748
8	150	0	0	6	8	0.399812	0.0448778	0.763571	0.0364588	56.6429	5.2182
8	150	0	1	9	8	0.319512	0.0347567	0.789765	0.0159393	71.4118	6.97102
8	150	1	0	11	4	0.334512	0.0385925	0.822933	0.0217852	63.7333	7.31634
8	150	1	1	6	8	0.332154	0.0466315	0.902143	0.0162914	52.0714	5.76274
8	160	0	0	8	11	0.301634	0.0543459	0.841263	0.0163927	59.4737	6.44302
8	160	0	1	11	13	0.312899	0.0421539	0.761833	0.0198991	70.625	6.79346
8	160	1	0	8	9	0.32477	0.031239	0.865765	0.0132111	60.4706	6.26022
8	160	1	1	9	9	0.305915	0.0334226	0.914556	0.0103022	56.7778	3.473
8	170	0	0	9	6	0.239612	0.032638	0.874	0.0133267	67.1333	6.56117
8	170	0	1	13	11	0.32315	0.0426212	0.811083	0.0168026	73.9167	6.49947
8	170	1	0	12	9	0.304519	0.0343251	0.888476	0.0117255	55.3333	3.80893
8	170	1	1	11	12	0.275036	0.0321198	0.927391	0.00887468	61.087	3.36107
8	180	0	0	11	9	0.182189	0.0192353	0.9265	0.0126945	66.55	3.49964
8	180	0	1	7	7	0.271486	0.0617242	0.850714	0.0135142	79.6429	6.87238
8	180	1	0	13	11	0.281583	0.0309732	0.90325	0.0118013	62.25	3.55023
8	180	1	1	10	7	0.248288	0.0312999	0.938118	0.00830225	62.5882	3.0881
8	190	0	0	12	9	0.186639	0.0138581	0.92581	0.0126024	66.4286	3.27431
8	190	0	1	10	10	0.281151	0.0432556	0.885	0.0161802	72.7	5.10979
8	190	1	0	14	8	0.237216	0.0369288	0.926636	0.01076	67.8182	3.73724
8	190	1	1	11	8	0.23377	0.0325624	0.944526	0.00534463	70.1579	3.37581
8	200	0	0	9	9	0.183747	0.0110345	0.929556	0.00823423	67.3889	3.38524
8	200	0	1	7	14	0.246448	0.0422212	0.918286	0.0111319	71.4286	4.04229
8	200	1	0	6	10	0.217671	0.0178895	0.923875	0.017255	68.375	4.0601
8	200	1	1	7	8	0.193526	0.0309445	0.938	0.00783156	79	4.97996
8	210	0	0	1	0	0.176408	0	0.922	0	71	0
8	210	0	1	9	8	0.234425	0.035221	0.924118	0.0111771	68.8235	3.91431
8	210	1	0	4	4	0.172975	0.0320946	0.9475	0.00739932	72.625	2.78107
8	210	1	1	6	10	0.176467	0.0246815	0.954125	0.00952546	78.25	6.04669
8	220	0	1	8	12	0.211657	0.0296806	0.936	0.0086487	70.3	4.17253
8	230	0	1	1	1	0.21876	0.00824012	0.952	0	66.5	0.5
9	0	0	0	8	14	0.986168	0.0260403	0	0	0.818182	1.33609
9	0	0	1	6	9	0.988227	0.0133133	0	0	0.666667	0.699206
9	0	1	0	13	5	0.981942	0.0225773	0	0	0.944444	1.07869
9	0	1	1	8	16	0.979463	0.0206775	0	0	1.20833	0.999132
9	10	0	0	14	9	0.878923	0.0522222	0.148	0.0490572	10.913	2.82709
9	10	0	1	9	13	0.866028	0.0556822	0.258818	0.110979	10.2727	2.66598
9	10	1	0	7	11	0.826039	0.0685825	0.258333	0.171376	11.5	2.89156
9	10	1	1	17	5	0.88356	0.0603537	0.276818	0.142363	7.45455	3.011
9	20	0	0	7	7	0.734575	0.0785693	0.337857	0.0834316	20.5	2.66592
9	20	0	1	16	7	0.792171	0.101153	0.404174	0.097679	17.4783	3.80925
9	20	1	0	6	14	0.731279	0.0932226	0.3354	0.0510886	18.3	2.7037
9	20	1	1	11	9	0.784924	0.0607435	0.3058	0.10844	18.4	2.83549
9	30	0	0	8	11	0.583178	0.0729697	0.456	0.061109	29.8947	5.04605
9	30	0	1	7	9	0.67666	0.063817	0.56025	0.0580985	23.8125	3.32074
9	30	1	0	9	12	0.65124	0.081551	0.499429	0.0588206	25.619	2.9837
9	30	1	1	7	5	0.677827	0.0573954	0.517667	0.0354291	26.5	2.29129
9	40	0	0	8	11	0.527002	0.0577842	0.497579	0.0799936	36.3684	4.80362
9	40	0	1	15	11	0.570386	0.0785906	0.664077	0.0211622	31.5769	4.84509
9	40	1	0	9	10	0.57967	0.0669221	0.375789	0.174897	35.2105	6.27928
9	40	1	1	10	11	0.540369	0.0637905	0.463238	0.106081	35.2857	4.51603
9	50	0	0	8	12	0.557159	0.0942395	0.4501	0.0623714	39.85	6.15041
9	50	0	1	10	10	0.558825	0.0805995	0.7278	0.0249952	37.8	4.38862
9	50	1	0	11	8	0.613174	0.0682354	0.511474	0.0395067	37.6842	5.70367
9	50	1	1	12	7	0.498161	0.0997925	0.448737	0.153453	41.9474	6.8015
9	60	0	0	10	10	0.505179	0.0791653	0.5356	0.118476	46.35	4.54175
9	60	0	1	12	19	0.544709	0.0581375	0.706839	0.0923007	42.9032	3.71878
9	60	1	0	8	10	0.640928	0.0688414	0.611444	0.0282041	35.0556	2.50493
9	60	1	1	6	12	0.613211	0.0864011	0.424556	0.068818	39.3333	6.59966
9	70	0	0	7	14	0.490193	0.0703059	0.476571	0.0891316	52.9524	6.37313
9	70	0	1	13	8	0.554871	0.0620918	0.719905	0.0194052	44	4.50397
9	70	1	0	10	8	0.561606	0.0590359	0.728889	0.0427874	36.1667	3.23608
9	70	1	1	11	9	0.559518	0.0718869	0.5506	0.0417617	44.2	5.94643
9	80	0	0	10	8	0.477867	0.0552857	0.543889	0.0977263	55.4444	7.78333
9	80	0	1	7	8	0.513576	0.0734482	0.741867	0.0308326	45.8667	5.23917
9	80	1	0	7	15	0.550618	0.0553713	0.75	0.123279	37.5	3.95141
9	80	1	1	13	7	0.42671	0.0628848	0.6658	0.0282977	44.1	3.43366
9	90	0	0	11	14	0.392318	0.0776578	0.68592	0.033171	56.12	6.16649
9	90	0	1	10	12	0.397482	0.0597302	0.789545	0.0211912	51.0455	5.90437
9	90	1	0	11	10	0.417732	0.051954	0.800571	0.0156161	44.1905	3.36111
9	90	1	1	6	13	0.390347	0.0640801	0.659684	0.113455	50.8421	11.3752
9	100	0	0	13	9	0.412726	0.0443619	0.726545	0.0451188	54.6818	5.93439
9	100	0	1	11	9	0.380615	0.0618692	0.8344	0.0298905	51.75	3.22296
9	100	1	0	12	14	0.406451	0.0518909	0.584308	0.116873	57	5.63642
9	100	1	1	13	8	0.430114	0.0764433	0.665524	0.057251	55.619	5.61864
9	110	0	0	12	7	0.408109	0.0683736	0.789789	0.0288217	53.9474	3.91319
9	110	0	1	7	9	0.391098	0.034948	0.830375	0.0177231	53.3125	2.95209
9	110	1	0	18	10	0.372106	0.0719247	0.678643	0.0359883	54	3.81725
9	110	1	1	8	11	0.441264	0.0569502	0.607263	0.0508588	60.0526	5.8262
9	120	0	0	9	12	0.43949	0.0545128	0.761524	0.0334545	53.9048	3.70206
9	120	0	1	8	10	0.34128	0.0297914	0.861	0.0186696	57.1667	4.25898
9	120	1	0	8	13	0.380213	0.0629753	0.698	0.0469285	52.4762	5.05794
9	120	1	1	13	3	0.412014	0.0432693	0.702875	0.0367829	56	3.96863
9	130	0	0	10	11	0.387736	0.056512	0.680762	0.0928644	62.2857	6.01698
9	130	0	1	12	11	0.289873	0.0501333	0.902783	0.0188702	54.0435	2.77376
9	130	1	0	6	8	0.38175	0.0363724	0.719429	0.0213733	56.4286	4.16986
9	130	1	1	8	10	0.372747	0.0372913	0.796333	0.0250887	54.1667	4.86769
9	140	0	0	13	8	0.299626	0.0503971	0.760857	0.0633857	70.2381	6.68976
9	140	0	1	7	6	0.216911	0.0288435	0.911692	0.0113909	58.9231	2.58581
9	140	1	0	10	8	0.367589	0.0434267	0.809667	0.0416507	50.7778	6.08783
9	140	1	1	10	10	0.337536	0.0278871	0.7729	0.0187774	59	3.42053
9	150	0	0	10	7	0.301135	0.0403089	0.665882	0.0382344	73.9412	5.29673
9	150	0	1	8	8	0.186995	0.0323141	0.92025	0.0108829	64.8125	2.35103
9	150	1	0	16	7	0.332916	0.0519316	0.854957	0.0148484	60.3043	5.1536
9	150	1	1	10	15	0.307977	0.0454602	0.77096	0.035706	64.92	5.92567
9	160	0	0	10	15	0.268125	0.0294949	0.72744	0.036501	69.64	4.33479
9	160	0	1	2	2	0.126271	0.0109027	0.9345	0.00517204	73.75	3.34477
9	160	1	0	12	7	0.353545	0.0387419	0.868105	0.0117065	56.7368	3.91814
9	160	1	1	12	5	0.244677	0.0306078	0.839529	0.0111783	70.9412	2.87935
9	170	0	0	7	13	0.291553	0.0376564	0.8087	0.0216728	61.75	3.57596
9	170	1	0	10	4	0.285835	0.0277727	0.896571	0.0108346	63	3.52542
9	170	1	1	9	11	0.204252	0.0235762	0.8574	0.0162	73.2	3.7229
9	180	0	0	9	8	0.262762	0.0284574	0.852353	0.010499	61.8824	7.11157
9	180	1	0	14	8	0.305874	0.0342387	0.917273	0.00967744	60.9545	2.77124
9	190	0	0	10	10	0.207557	0.0374258	0.8743	0.0120046	64.8	5.82752
9	190	1	0	8	14	0.27687	0.0537342	0.714364	0.0362749	71.8636	7.3503
9	190	1	1	1	0	0.37688	0	0.692	0	73	0
9	200	0	0	2	3	0.133858	0.0378936	0.9224	0.009992	69.2	2.31517
9	200	1	0	11	7	0.227777	0.036912	0.818889	0.0211473	68.2222	5.46255
9	210	0	1	0	1	0.174663	0	0.906	0	70	0
9	210	1	0	9	10	0.198523	0.0231059	0.868842	0.0233176	71.1579	4.4041
9	220	1	0	7	5	0.205852	0.0215117	0.876833	0.0158421	70.3333	4.66071
